mmsi,timestamp,lat,lon,sog,cog,heading,nav_status,restricted_area_flag,label,anomaly_type
100000007,2025-10-02T08:34:00Z,42.799868,5.243239,7.187,166.5,162.44,under_way,0,0,normal
100000007,2025-10-02T08:35:00Z,42.797572,5.243832,7.272,165.2,162.73,under_way,0,0,normal
100000007,2025-10-02T08:36:00Z,42.795619,5.244811,7.46,167.22,165.2,under_way,0,0,normal
100000007,2025-10-02T08:37:00Z,42.794142,5.245727,7.22,162.32,163.59,under_way,0,0,normal
100000007,2025-10-02T08:38:00Z,42.791884,5.246347,6.989,166.98,159.94,under_way,0,0,normal
100000007,2025-10-02T08:39:00Z,42.789737,5.246891,7.368,163.96,160.94,under_way,0,0,normal
100000007,2025-10-02T08:40:00Z,42.790341,5.244985,6.4,282.28,159.38,under_way,0,1,restricted_intrusion
100000007,2025-10-02T08:41:00Z,42.791272,5.241402,6.341,288.53,277.78,under_way,0,1,restricted_intrusion
100000007,2025-10-02T08:42:00Z,42.7915,5.239945,4.592,287.13,277.93,under_way,0,1,restricted_intrusion
100000007,2025-10-02T08:43:00Z,42.791774,5.239736,3.15,283.91,286.76,under_way,0,1,restricted_intrusion
100000007,2025-10-02T08:44:00Z,42.791188,5.238335,2.877,284.4,283.58,under_way,0,1,restricted_intrusion
100000007,2025-10-02T08:45:00Z,42.79182,5.237541,2.672,286.49,283.08,under_way,0,1,restricted_intrusion
100000007,2025-10-02T08:46:00Z,42.792079,5.235762,2.925,284.15,286.19,under_way,0,1,restricted_intrusion
100000007,2025-10-02T08:47:00Z,42.792809,5.23487,2.671,285.92,280.15,under_way,0,1,restricted_intrusion
100000007,2025-10-02T08:48:00Z,42.791951,5.234355,3.153,284.15,289.65,under_way,0,1,restricted_intrusion
100000007,2025-10-02T08:49:00Z,42.792621,5.233262,3.32,283.72,280.52,under_way,0,1,restricted_intrusion
100000007,2025-10-02T08:50:00Z,42.792835,5.231628,3.286,285.72,279.32,under_way,0,1,restricted_intrusion
100000007,2025-10-02T08:51:00Z,42.793315,5.230633,3.223,284.31,277.87,under_way,0,1,restricted_intrusion
100000007,2025-10-02T08:52:00Z,42.793192,5.22932,3.032,283.61,291.71,under_way,0,1,restricted_intrusion
100000007,2025-10-02T08:53:00Z,42.793924,5.228689,3.093,285.92,281.92,under_way,0,1,restricted_intrusion
100000007,2025-10-02T08:54:00Z,42.793827,5.226885,2.929,283.73,285.69,under_way,0,1,restricted_intrusion
100000007,2025-10-02T08:55:00Z,42.793604,5.225819,3.09,284.09,284.91,under_way,0,1,restricted_intrusion
100000007,2025-10-02T08:56:00Z,42.794139,5.225421,3.127,285.18,292.26,under_way,0,1,restricted_intrusion
100000007,2025-10-02T08:57:00Z,42.794557,5.224485,3.111,285.58,284.3,under_way,0,1,restricted_intrusion
100000007,2025-10-02T08:58:00Z,42.794854,5.223116,2.748,285.82,282.92,under_way,0,1,restricted_intrusion
100000007,2025-10-02T08:59:00Z,42.795072,5.222306,3.353,285.47,287.83,under_way,0,1,restricted_intrusion
100000007,2025-10-02T09:00:00Z,42.795495,5.220896,2.624,285.43,280.57,under_way,0,1,restricted_intrusion
100000007,2025-10-02T09:01:00Z,42.795792,5.219572,3.039,285.51,278.33,under_way,0,1,restricted_intrusion
100000007,2025-10-02T09:02:00Z,42.795409,5.219122,3.257,286.97,280.9,under_way,0,1,restricted_intrusion
100000007,2025-10-02T09:03:00Z,42.796081,5.217696,2.881,284.56,285.44,under_way,0,1,restricted_intrusion
100000007,2025-10-02T09:04:00Z,42.796281,5.216953,2.701,284.75,278.5,under_way,0,1,restricted_intrusion
100000007,2025-10-02T09:05:00Z,42.796195,5.21495,2.777,288.63,282.52,under_way,0,1,restricted_intrusion
100000007,2025-10-02T09:06:00Z,42.796627,5.214258,3.217,285.55,283.13,under_way,0,1,restricted_intrusion
100000007,2025-10-02T09:07:00Z,42.796513,5.213046,2.841,288.29,285.38,under_way,0,1,restricted_intrusion
100000007,2025-10-02T09:08:00Z,42.796457,5.211961,2.757,285.65,289.73,under_way,0,1,restricted_intrusion
100000007,2025-10-02T09:09:00Z,42.797429,5.210891,3.104,284.38,282.35,under_way,0,1,restricted_intrusion
100000007,2025-10-02T09:10:00Z,42.797743,5.209789,3.095,285.44,285.78,under_way,0,1,restricted_intrusion
100000007,2025-10-02T09:11:00Z,42.798095,5.208187,2.868,285.98,282.23,under_way,0,0,normal
100000007,2025-10-02T09:12:00Z,42.797245,5.207552,3.343,286.79,281.64,under_way,0,0,normal
100000007,2025-10-02T09:13:00Z,42.797701,5.206369,3.059,286.96,281.99,under_way,0,0,normal
100000007,2025-10-02T09:14:00Z,42.79843,5.204948,3.503,284.75,282.0,under_way,0,0,normal
100000007,2025-10-02T09:15:00Z,42.798642,5.204211,3.363,287.92,287.07,under_way,0,0,normal
100000007,2025-10-02T09:16:00Z,42.798863,5.202749,3.175,289.25,284.95,under_way,0,0,normal
100000007,2025-10-02T09:17:00Z,42.799243,5.201009,3.585,291.08,286.78,under_way,0,0,normal
100000007,2025-10-02T09:18:00Z,42.79976,5.200977,2.832,288.69,292.74,under_way,0,0,normal
100000007,2025-10-02T09:19:00Z,42.800019,5.199586,2.747,289.3,290.56,under_way,0,0,normal
100000007,2025-10-02T09:20:00Z,42.799672,5.198034,3.141,288.39,293.04,under_way,0,0,normal
100000007,2025-10-02T09:21:00Z,42.800557,5.197299,2.816,287.41,290.46,under_way,0,0,normal
100000007,2025-10-02T09:22:00Z,42.800534,5.19663,2.616,293.1,288.95,under_way,0,0,normal
100000007,2025-10-02T09:23:00Z,42.801132,5.195411,3.051,291.58,286.01,under_way,0,0,normal
100000007,2025-10-02T09:24:00Z,42.801187,5.193784,2.889,289.04,292.65,under_way,0,0,normal
100000007,2025-10-02T09:25:00Z,42.801276,5.19284,3.251,289.52,290.25,under_way,0,0,normal
100000007,2025-10-02T09:26:00Z,42.802046,5.1921,2.41,294.87,289.46,under_way,0,0,normal
100000007,2025-10-02T09:27:00Z,42.802291,5.190803,2.635,294.87,298.48,under_way,0,0,normal
100000007,2025-10-02T09:28:00Z,42.802615,5.189835,3.044,295.04,289.5,under_way,0,0,normal
100000007,2025-10-02T09:29:00Z,42.802879,5.189114,2.77,287.21,290.18,under_way,0,0,normal
100000007,2025-10-02T09:30:00Z,42.803454,5.187691,3.046,290.89,287.65,under_way,0,0,normal
100000007,2025-10-02T09:31:00Z,42.803499,5.18751,2.873,294.0,291.3,under_way,0,0,normal
100000007,2025-10-02T09:32:00Z,42.803714,5.185274,3.056,292.67,285.68,under_way,0,0,normal
100000007,2025-10-02T09:33:00Z,42.804074,5.184621,2.984,287.41,289.06,under_way,0,0,normal
100000007,2025-10-02T09:34:00Z,42.804596,5.183715,3.082,291.04,288.8,under_way,0,0,normal
100000007,2025-10-02T09:35:00Z,42.804943,5.182397,3.217,289.55,281.82,under_way,0,0,normal
100000007,2025-10-02T09:36:00Z,42.804803,5.18107,3.033,288.81,291.53,under_way,0,0,normal
100000007,2025-10-02T09:37:00Z,42.805295,5.180429,3.066,289.96,281.86,under_way,0,0,normal
100000007,2025-10-02T09:38:00Z,42.805668,5.178546,3.126,288.4,277.7,under_way,0,0,normal
100000007,2025-10-02T09:39:00Z,42.805762,5.177567,3.725,286.19,286.02,under_way,0,0,normal
100000007,2025-10-02T09:40:00Z,42.806216,5.176134,2.912,287.55,288.77,under_way,0,0,normal
100000007,2025-10-02T09:41:00Z,42.806569,5.175804,2.638,285.46,281.88,under_way,0,0,normal
100000007,2025-10-02T09:42:00Z,42.806471,5.174367,3.141,283.94,285.05,under_way,0,0,normal
100000007,2025-10-02T09:43:00Z,42.806586,5.173306,2.796,284.93,285.18,under_way,0,0,normal
100000007,2025-10-02T09:44:00Z,42.806371,5.17263,3.095,282.67,287.79,under_way,0,0,normal
100000007,2025-10-02T09:45:00Z,42.807234,5.1714,2.552,283.32,280.0,under_way,0,0,normal
100000007,2025-10-02T09:46:00Z,42.807136,5.169919,2.614,288.17,286.08,under_way,0,0,normal
100000007,2025-10-02T09:47:00Z,42.807233,5.169554,2.999,283.92,284.57,under_way,0,0,normal
100000007,2025-10-02T09:48:00Z,42.807601,5.168334,2.76,282.56,281.4,under_way,0,0,normal
100000007,2025-10-02T09:49:00Z,42.806548,5.167318,2.376,283.57,277.02,under_way,0,0,normal
100000007,2025-10-02T09:50:00Z,42.808181,5.166255,2.856,286.36,281.71,under_way,0,0,normal
100000007,2025-10-02T09:51:00Z,42.808171,5.165532,2.628,281.49,283.83,under_way,0,0,normal
100000007,2025-10-02T09:52:00Z,42.808124,5.16427,3.057,283.46,278.69,under_way,0,0,normal
100000007,2025-10-02T09:53:00Z,42.809186,5.16253,3.098,281.55,284.73,under_way,0,0,normal
100000007,2025-10-02T09:54:00Z,42.808492,5.161497,3.135,283.44,279.54,under_way,0,0,normal
100000007,2025-10-02T09:55:00Z,42.808505,5.160902,3.143,282.27,278.95,under_way,0,0,normal
100000007,2025-10-02T09:56:00Z,42.80849,5.159276,3.131,280.17,273.71,under_way,0,0,normal
100000007,2025-10-02T09:57:00Z,42.809795,5.158703,3.134,282.91,276.74,under_way,0,0,normal
100000007,2025-10-02T09:58:00Z,42.809105,5.157006,2.587,279.04,283.01,under_way,0,0,normal
100000007,2025-10-02T09:59:00Z,42.809189,5.156311,2.904,277.33,278.4,under_way,0,0,normal
100000007,2025-10-02T10:00:00Z,42.809649,5.155916,2.973,278.3,276.36,under_way,0,0,normal
100000007,2025-10-02T10:01:00Z,42.809676,5.154337,2.755,277.03,276.62,under_way,0,0,normal
100000007,2025-10-02T10:02:00Z,42.809762,5.153366,2.95,274.76,278.16,under_way,0,0,normal
100000007,2025-10-02T10:03:00Z,42.809402,5.152481,2.869,275.29,275.25,under_way,0,0,normal
100000007,2025-10-02T10:04:00Z,42.810236,5.151615,2.592,277.18,272.94,under_way,0,0,normal
100000007,2025-10-02T10:05:00Z,42.810431,5.150661,2.8,277.7,272.99,under_way,0,0,normal
100000007,2025-10-02T10:06:00Z,42.81024,5.150115,2.825,280.75,273.86,under_way,0,0,normal
100000007,2025-10-02T10:07:00Z,42.810341,5.14849,3.034,276.37,278.35,under_way,0,0,normal
100000007,2025-10-02T10:08:00Z,42.809709,5.147694,2.731,275.17,274.12,under_way,0,0,normal
100000007,2025-10-02T10:09:00Z,42.810103,5.146118,2.848,275.63,277.69,under_way,0,0,normal
100000007,2025-10-02T10:10:00Z,42.810031,5.144784,2.561,280.55,282.92,under_way,0,0,normal
100000007,2025-10-02T10:11:00Z,42.809809,5.144055,2.928,279.41,272.46,under_way,0,0,normal
100000007,2025-10-02T10:12:00Z,42.810675,5.143315,3.109,274.14,273.42,under_way,0,0,normal
100000007,2025-10-02T10:13:00Z,42.810876,5.141876,3.473,275.62,270.39,under_way,0,0,normal
100000007,2025-10-02T10:14:00Z,42.810467,5.140998,3.285,275.88,274.64,under_way,0,0,normal
100000007,2025-10-02T10:15:00Z,42.810535,5.139135,2.881,275.9,274.15,under_way,0,0,normal
100000007,2025-10-02T10:16:00Z,42.810807,5.137989,2.784,273.99,276.06,under_way,0,0,normal
100000007,2025-10-02T10:17:00Z,42.811367,5.137762,2.558,274.9,271.66,under_way,0,0,normal
100000007,2025-10-02T10:18:00Z,42.810912,5.136216,3.454,273.97,275.44,under_way,0,0,normal
100000007,2025-10-02T10:19:00Z,42.811431,5.135292,2.708,273.5,277.44,under_way,0,0,normal
100000007,2025-10-02T10:20:00Z,42.810985,5.134425,3.43,274.14,276.15,under_way,0,0,normal
100000007,2025-10-02T10:21:00Z,42.811332,5.132658,2.627,273.82,279.05,under_way,0,0,normal
100000007,2025-10-02T10:22:00Z,42.810736,5.131381,3.119,274.01,273.19,under_way,0,0,normal
100000007,2025-10-02T10:23:00Z,42.811331,5.13025,3.286,274.94,273.97,under_way,0,0,normal
100000007,2025-10-02T10:24:00Z,42.810967,5.129075,3.357,273.3,273.36,under_way,0,0,normal
100000007,2025-10-02T10:25:00Z,42.811729,5.127099,3.624,275.43,270.73,under_way,0,0,normal
100000007,2025-10-02T10:26:00Z,42.811565,5.126205,3.91,272.73,271.33,under_way,0,0,normal
100000007,2025-10-02T10:27:00Z,42.812005,5.12459,3.525,272.61,275.65,under_way,0,0,normal
100000007,2025-10-02T10:28:00Z,42.811927,5.123825,3.683,277.08,269.91,under_way,0,0,normal
100000007,2025-10-02T10:29:00Z,42.811837,5.121766,2.711,275.93,280.98,under_way,0,0,normal
100000007,2025-10-02T10:30:00Z,42.811995,5.120599,3.917,278.86,274.21,under_way,0,0,normal
100000007,2025-10-02T10:31:00Z,42.812409,5.119441,3.445,279.83,273.44,under_way,0,0,normal
100000007,2025-10-02T10:32:00Z,42.812276,5.118103,3.855,277.45,274.43,under_way,0,0,normal
100000007,2025-10-02T10:33:00Z,42.812737,5.11625,3.506,279.44,278.16,under_way,0,0,normal
100000007,2025-10-02T10:34:00Z,42.812775,5.115241,2.954,279.38,273.31,under_way,0,0,normal
100000007,2025-10-02T10:35:00Z,42.813109,5.114004,3.052,279.79,270.71,under_way,0,0,normal
100000007,2025-10-02T10:36:00Z,42.812578,5.113236,2.539,278.0,281.13,under_way,0,0,normal
100000007,2025-10-02T10:37:00Z,42.813064,5.112532,2.57,277.04,273.94,under_way,0,0,normal
100000007,2025-10-02T10:38:00Z,42.813219,5.111047,2.407,277.27,277.9,under_way,0,0,normal
100000007,2025-10-02T10:39:00Z,42.813741,5.110203,3.204,275.77,271.27,under_way,0,0,normal
100000007,2025-10-02T10:40:00Z,42.813736,5.10913,2.659,275.44,277.16,under_way,0,0,normal
100000007,2025-10-02T10:41:00Z,42.812964,5.107297,3.165,278.09,280.35,under_way,0,0,normal
100000007,2025-10-02T10:42:00Z,42.81333,5.106637,3.135,277.43,277.1,under_way,0,0,normal
100000007,2025-10-02T10:43:00Z,42.813666,5.105312,3.112,278.08,278.6,under_way,0,0,normal
100000007,2025-10-02T10:44:00Z,42.813509,5.10433,3.054,275.73,269.04,under_way,0,0,normal
100000007,2025-10-02T10:45:00Z,42.814051,5.103336,3.071,276.65,263.67,under_way,0,0,normal
100000007,2025-10-02T10:46:00Z,42.813612,5.102156,2.673,277.07,282.23,under_way,0,0,normal
100000007,2025-10-02T10:47:00Z,42.813459,5.101188,2.917,277.14,270.15,under_way,0,0,normal
100000007,2025-10-02T10:48:00Z,42.813888,5.100272,3.158,278.56,273.89,under_way,0,0,normal
100000007,2025-10-02T10:49:00Z,42.814008,5.099356,2.979,279.07,279.57,under_way,0,0,normal
100000007,2025-10-02T10:50:00Z,42.814188,5.098066,2.655,282.88,280.67,under_way,0,0,normal
100000007,2025-10-02T10:51:00Z,42.814344,5.097069,2.584,283.1,281.66,under_way,0,0,normal
100000007,2025-10-02T10:52:00Z,42.814423,5.096339,2.592,285.26,286.65,under_way,0,0,normal
100000007,2025-10-02T10:53:00Z,42.81516,5.095236,2.771,285.53,283.59,under_way,0,0,normal
100000007,2025-10-02T10:54:00Z,42.814735,5.093743,2.522,283.95,281.22,under_way,0,0,normal
100000007,2025-10-02T10:55:00Z,42.81551,5.093292,3.178,279.68,288.94,under_way,0,0,normal
100000007,2025-10-02T10:56:00Z,42.815332,5.092327,2.518,283.01,277.1,under_way,0,0,normal
100000007,2025-10-02T10:57:00Z,42.815263,5.091565,2.784,278.04,284.74,under_way,0,0,normal
100000007,2025-10-02T10:58:00Z,42.815923,5.090173,2.833,278.98,282.42,under_way,0,0,normal
100000007,2025-10-02T10:59:00Z,42.815544,5.089037,3.336,281.69,284.56,under_way,0,0,normal
100000008,2025-10-02T08:00:00Z,42.868622,4.955236,7.69,127.39,125.63,under_way,1,0,normal
100000008,2025-10-02T08:01:00Z,42.867168,4.957468,7.76,126.78,130.1,under_way,1,0,normal
100000008,2025-10-02T08:02:00Z,42.866441,4.960088,7.868,123.58,118.57,under_way,1,0,normal
100000008,2025-10-02T08:03:00Z,42.865341,4.962136,8.35,122.52,119.42,under_way,1,0,normal
100000008,2025-10-02T08:04:00Z,42.864141,4.965356,8.156,122.93,122.38,under_way,1,0,normal
100000008,2025-10-02T08:05:00Z,42.862696,4.967565,8.277,122.17,119.79,under_way,1,0,normal
100000008,2025-10-02T08:06:00Z,42.861662,4.970652,8.492,126.36,114.88,under_way,1,0,normal
100000008,2025-10-02T08:07:00Z,42.859318,4.972885,8.492,129.03,125.09,under_way,1,0,normal
100000008,2025-10-02T08:08:00Z,42.858206,4.975767,8.497,128.13,127.84,under_way,1,0,normal
100000008,2025-10-02T08:09:00Z,42.856972,4.978293,8.342,129.03,126.52,under_way,1,0,normal
100000008,2025-10-02T08:10:00Z,42.855584,4.980146,8.573,127.9,126.01,under_way,0,0,normal
100000008,2025-10-02T08:11:00Z,42.854475,4.983149,8.6,126.92,124.56,under_way,0,0,normal
100000008,2025-10-02T08:12:00Z,42.852599,4.985526,8.249,125.89,128.73,under_way,0,0,normal
100000008,2025-10-02T08:13:00Z,42.851092,4.988101,8.401,127.11,126.02,under_way,0,0,normal
100000008,2025-10-02T08:14:00Z,42.849801,4.990618,9.253,126.94,127.1,under_way,0,0,normal
100000008,2025-10-02T08:15:00Z,42.848306,4.993255,8.228,125.05,125.78,under_way,0,0,normal
100000008,2025-10-02T08:16:00Z,42.847131,4.99576,8.35,128.32,125.89,under_way,0,0,normal
100000008,2025-10-02T08:17:00Z,42.845745,4.998723,8.378,126.64,134.97,under_way,0,0,normal
100000008,2025-10-02T08:18:00Z,42.844422,5.000599,8.332,127.32,127.57,under_way,0,0,normal
100000008,2025-10-02T08:19:00Z,42.842616,5.002932,8.384,130.56,125.46,under_way,0,0,normal
100000008,2025-10-02T08:20:00Z,42.841186,5.00588,8.784,129.21,127.48,under_way,0,0,normal
100000008,2025-10-02T08:21:00Z,42.839665,5.008411,8.314,128.85,126.6,under_way,0,0,normal
100000008,2025-10-02T08:22:00Z,42.838781,5.010777,8.534,126.68,124.28,under_way,0,0,normal
100000008,2025-10-02T08:23:00Z,42.83634,5.013715,8.54,132.75,126.24,under_way,0,0,normal
100000008,2025-10-02T08:24:00Z,42.834719,5.016125,8.174,127.68,128.82,under_way,0,0,normal
100000008,2025-10-02T08:25:00Z,42.832731,5.018069,8.37,131.82,132.19,under_way,0,0,normal
100000008,2025-10-02T08:26:00Z,42.831627,5.020065,7.834,133.85,125.94,under_way,0,0,normal
100000008,2025-10-02T08:27:00Z,42.830937,5.022651,8.393,131.78,130.1,under_way,0,0,normal
100000008,2025-10-02T08:28:00Z,42.829193,5.025129,8.993,126.66,131.81,under_way,0,0,normal
100000008,2025-10-02T08:29:00Z,42.827612,5.027636,8.284,131.18,125.6,under_way,0,0,normal
100000008,2025-10-02T08:30:00Z,42.825232,5.029689,7.924,135.33,132.02,under_way,0,0,normal
100000008,2025-10-02T08:31:00Z,42.824203,5.0322,8.51,134.0,132.56,under_way,0,0,normal
100000008,2025-10-02T08:32:00Z,42.822794,5.034844,8.209,132.92,131.95,under_way,0,0,normal
100000008,2025-10-02T08:33:00Z,42.821085,5.037182,8.235,131.87,134.86,under_way,0,0,normal
100000008,2025-10-02T08:34:00Z,42.819625,5.039398,8.545,133.72,127.18,under_way,0,0,normal
100000008,2025-10-02T08:35:00Z,42.818356,5.042051,8.476,134.29,130.9,under_way,0,0,normal
100000008,2025-10-02T08:36:00Z,42.816303,5.043951,8.305,134.69,134.54,under_way,0,0,normal
100000008,2025-10-02T08:37:00Z,42.81465,5.046516,8.418,134.62,129.9,under_way,0,0,normal
100000008,2025-10-02T08:38:00Z,42.81316,5.048665,8.068,132.57,138.33,under_way,0,0,normal
100000008,2025-10-02T08:39:00Z,42.811969,5.051601,8.17,132.18,125.06,under_way,0,0,normal
100000008,2025-10-02T08:40:00Z,42.809443,5.053821,8.601,132.8,134.94,under_way,0,0,normal
100000008,2025-10-02T08:41:00Z,42.808385,5.055832,8.382,127.89,130.86,under_way,0,0,normal
100000008,2025-10-02T08:42:00Z,42.807054,5.05836,8.802,130.43,129.73,under_way,0,0,normal
100000008,2025-10-02T08:43:00Z,42.805219,5.061458,8.415,128.82,125.57,under_way,0,0,normal
100000008,2025-10-02T08:44:00Z,42.803433,5.064044,9.239,130.57,126.52,under_way,0,0,normal
100000008,2025-10-02T08:45:00Z,42.802588,5.066291,8.441,130.42,126.31,under_way,0,0,normal
100000008,2025-10-02T08:46:00Z,42.801318,5.068186,8.11,129.26,129.19,under_way,0,0,normal
100000008,2025-10-02T08:47:00Z,42.799191,5.071027,8.103,130.65,134.22,under_way,0,0,normal
100000008,2025-10-02T08:48:00Z,42.797144,5.072926,8.416,126.92,128.12,under_way,0,0,normal
100000008,2025-10-02T08:49:00Z,42.795109,5.076595,8.365,128.36,122.24,under_way,0,0,normal
100000008,2025-10-02T08:50:00Z,42.794422,5.079212,8.743,128.95,123.91,under_way,0,0,normal
100000008,2025-10-02T08:51:00Z,42.793386,5.080523,8.196,128.04,129.05,under_way,0,0,normal
100000008,2025-10-02T08:52:00Z,42.79131,5.083965,8.564,128.36,132.36,under_way,0,0,normal
100000008,2025-10-02T08:53:00Z,42.790502,5.086439,9.19,132.28,123.16,under_way,0,0,normal
100000008,2025-10-02T08:54:00Z,42.788465,5.088221,8.744,132.38,136.81,under_way,0,0,normal
100000008,2025-10-02T08:55:00Z,42.787111,5.091679,8.863,131.62,126.33,under_way,0,0,normal
100000008,2025-10-02T08:56:00Z,42.785252,5.093676,8.483,130.71,126.84,under_way,0,0,normal
100000008,2025-10-02T08:57:00Z,42.784367,5.09588,8.215,129.11,127.81,under_way,0,0,normal
100000008,2025-10-02T08:58:00Z,42.782597,5.098317,8.353,126.52,125.53,under_way,0,0,normal
100000008,2025-10-02T08:59:00Z,42.781094,5.100983,8.262,128.05,129.09,under_way,0,0,normal
100000008,2025-10-02T09:00:00Z,42.77993,5.103023,7.993,127.31,122.82,under_way,0,0,normal
100000008,2025-10-02T09:01:00Z,42.778562,5.105591,7.917,130.23,130.1,under_way,0,0,normal
100000008,2025-10-02T09:02:00Z,42.777,5.107771,7.595,124.95,124.98,under_way,0,0,normal
100000008,2025-10-02T09:03:00Z,42.776285,5.110457,7.661,124.64,130.39,under_way,0,0,normal
100000008,2025-10-02T09:04:00Z,42.774403,5.113029,7.46,127.52,121.22,under_way,0,0,normal
100000008,2025-10-02T09:05:00Z,42.773326,5.115349,8.134,124.45,121.5,under_way,0,0,normal
100000008,2025-10-02T09:06:00Z,42.772294,5.117947,7.812,127.4,123.84,under_way,0,0,normal
100000008,2025-10-02T09:07:00Z,42.770677,5.119859,7.577,125.16,121.49,under_way,0,0,normal
100000008,2025-10-02T09:08:00Z,42.769362,5.122881,8.051,127.47,124.75,under_way,0,0,normal
100000008,2025-10-02T09:09:00Z,42.76835,5.124384,7.713,126.73,125.19,under_way,0,0,normal
100000008,2025-10-02T09:10:00Z,42.767131,5.127142,7.319,125.81,122.44,under_way,0,0,normal
100000008,2025-10-02T09:11:00Z,42.765804,5.129066,7.802,125.03,125.21,under_way,0,0,normal
100000008,2025-10-02T09:12:00Z,42.764371,5.132333,7.319,128.89,121.25,under_way,0,0,normal
100000008,2025-10-02T09:13:00Z,42.763099,5.133918,7.612,123.8,124.92,under_way,0,0,normal
100000008,2025-10-02T09:14:00Z,42.761747,5.136767,7.39,120.17,125.72,under_way,0,0,normal
100000008,2025-10-02T09:15:00Z,42.760845,5.139148,7.624,122.24,126.05,under_way,0,0,normal
100000008,2025-10-02T09:16:00Z,42.760078,5.141328,7.288,124.87,122.7,under_way,0,0,normal
100000008,2025-10-02T09:17:00Z,42.758678,5.14228,6.569,125.0,126.98,under_way,0,0,normal
100000008,2025-10-02T09:18:00Z,42.757195,5.14547,7.048,126.83,126.69,under_way,0,0,normal
100000008,2025-10-02T09:19:00Z,42.756381,5.147695,7.056,128.7,123.6,under_way,0,0,normal
100000008,2025-10-02T09:20:00Z,42.756206,5.148044,0.563,162.11,126.49,anchored,0,1,loitering
100000008,2025-10-02T09:21:00Z,42.756119,5.147719,0.71,152.09,158.56,anchored,0,1,loitering
100000008,2025-10-02T09:22:00Z,42.755804,5.147447,0.467,187.78,153.36,anchored,0,1,loitering
100000008,2025-10-02T09:23:00Z,42.755819,5.147449,0.158,219.16,188.94,anchored,0,1,loitering
100000008,2025-10-02T09:24:00Z,42.756173,5.147349,0.33,237.75,221.38,anchored,0,1,loitering
100000008,2025-10-02T09:25:00Z,42.755287,5.147033,0.806,235.51,230.29,anchored,0,1,loitering
100000008,2025-10-02T09:26:00Z,42.755769,5.147252,0.568,248.44,236.53,anchored,0,1,loitering
100000008,2025-10-02T09:27:00Z,42.755307,5.146376,0.331,277.27,248.56,anchored,0,1,loitering
100000008,2025-10-02T09:28:00Z,42.755577,5.146361,0.815,320.62,272.0,anchored,0,1,loitering
100000008,2025-10-02T09:29:00Z,42.75584,5.146154,0.25,315.8,314.81,anchored,0,1,loitering
100000008,2025-10-02T09:30:00Z,42.755886,5.14639,0.403,356.16,323.83,anchored,0,1,loitering
100000008,2025-10-02T09:31:00Z,42.756229,5.145949,0.579,5.92,0.28,anchored,0,1,loitering
100000008,2025-10-02T09:32:00Z,42.75561,5.146608,0.412,31.95,357.15,anchored,0,1,loitering
100000008,2025-10-02T09:33:00Z,42.7564,5.146699,0.405,48.09,34.49,anchored,0,1,loitering
100000008,2025-10-02T09:34:00Z,42.756544,5.146473,0.291,81.14,49.11,anchored,0,1,loitering
100000008,2025-10-02T09:35:00Z,42.755831,5.146762,0.437,100.52,82.6,anchored,0,1,loitering
100000008,2025-10-02T09:36:00Z,42.756335,5.147021,0.855,139.66,100.1,anchored,0,1,loitering
100000008,2025-10-02T09:37:00Z,42.756379,5.147134,0.058,136.87,140.4,anchored,0,1,loitering
100000008,2025-10-02T09:38:00Z,42.755841,5.146779,1.213,194.71,127.47,anchored,0,1,loitering
100000008,2025-10-02T09:39:00Z,42.75585,5.147126,0.668,222.88,191.11,anchored,0,1,loitering
100000008,2025-10-02T09:40:00Z,42.755308,5.147229,0.559,230.15,220.83,anchored,0,1,loitering
100000008,2025-10-02T09:41:00Z,42.755817,5.146235,0.821,237.28,226.4,anchored,0,1,loitering
100000008,2025-10-02T09:42:00Z,42.755564,5.146765,0.328,277.85,235.03,anchored,0,1,loitering
100000008,2025-10-02T09:43:00Z,42.756002,5.146764,0.584,303.17,277.14,anchored,0,1,loitering
100000008,2025-10-02T09:44:00Z,42.75488,5.14722,0.543,333.42,300.48,anchored,0,1,loitering
100000008,2025-10-02T09:45:00Z,42.755892,5.145969,0.481,346.6,333.02,anchored,0,1,loitering
100000008,2025-10-02T09:46:00Z,42.755947,5.146526,0.521,30.84,345.09,anchored,0,1,loitering
100000008,2025-10-02T09:47:00Z,42.756297,5.145789,0.637,36.57,22.78,anchored,0,1,loitering
100000008,2025-10-02T09:48:00Z,42.756554,5.146765,0.429,60.0,38.04,anchored,0,1,loitering
100000008,2025-10-02T09:49:00Z,42.756388,5.147495,0.66,87.37,52.32,anchored,0,1,loitering
100000008,2025-10-02T09:50:00Z,42.75594,5.146934,0.089,86.88,88.17,anchored,0,1,loitering
100000008,2025-10-02T09:51:00Z,42.755876,5.147156,0.749,68.44,91.05,anchored,0,1,loitering
100000008,2025-10-02T09:52:00Z,42.756092,5.147357,0.0,63.28,63.59,anchored,0,1,loitering
100000008,2025-10-02T09:53:00Z,42.756014,5.14779,0.34,74.68,57.73,anchored,0,1,loitering
100000008,2025-10-02T09:54:00Z,42.756509,5.147864,0.99,98.39,74.15,anchored,0,1,loitering
100000008,2025-10-02T09:55:00Z,42.755954,5.148164,0.539,92.82,101.79,anchored,0,1,loitering
100000008,2025-10-02T09:56:00Z,42.756077,5.1482,0.842,105.85,84.18,anchored,0,1,loitering
100000008,2025-10-02T09:57:00Z,42.756493,5.148509,0.931,132.47,108.25,anchored,0,1,loitering
